,lat,lon
3065,-19.9005,-46.049
3066,-19.9005,-45.549
3067,-19.9005,-45.849
3068,-19.9005,-45.749
3069,-19.9005,-45.649
3070,-19.9005,-44.849
3071,-19.9005,-45.149
3072,-19.9005,-45.349
3073,-19.9005,-44.949
3074,-19.9005,-45.249
3075,-19.9005,-45.049
3076,-19.9005,-45.449
3077,-19.9005,-44.649
3078,-19.9005,-44.549
3079,-19.9005,-44.449
3080,-19.9005,-44.349
3081,-19.9005,-44.749
3082,-19.9005,-43.949
3083,-19.9005,-44.049
3084,-19.9005,-43.849
3085,-19.9005,-44.249
3086,-19.9005,-43.749
3087,-19.9005,-44.149
3088,-19.9005,-43.549
3089,-19.9005,-43.349
3090,-19.9005,-43.649
3091,-19.9005,-43.249
3092,-19.9005,-43.449
3093,-19.9005,-42.749
3094,-19.9005,-42.849
3095,-19.9005,-42.949
3096,-19.9005,-43.149
3097,-19.9005,-43.049
3098,-19.9005,-42.649
3099,-19.9005,-42.449
3100,-19.9005,-42.549
3101,-19.9005,-42.149
3102,-19.9005,-42.349
3103,-19.9005,-42.249
3104,-19.9005,-41.749
3105,-19.9005,-41.549
3106,-19.9005,-41.849
3107,-19.9005,-41.649
3108,-19.9005,-41.949
3109,-19.9005,-42.049
3110,-19.9005,-41.349
3111,-19.9005,-41.149
3112,-19.9005,-41.249
3113,-19.8005,-51.049
3114,-19.9005,-41.449
3115,-19.8005,-50.449
3116,-19.8005,-50.649
3117,-19.8005,-50.549
3118,-19.8005,-50.949
3119,-19.8005,-50.849
3120,-19.8005,-50.749
3121,-19.8005,-50.349
3122,-19.8005,-50.249
3123,-19.8005,-49.949
3124,-19.8005,-50.049
3125,-19.8005,-50.149
3126,-19.8005,-49.449
3127,-19.8005,-49.549
3128,-19.8005,-49.649
3129,-19.8005,-49.849
3130,-19.8005,-49.749
3131,-19.8005,-49.349
3132,-19.8005,-49.149
3133,-19.8005,-48.949
3134,-19.8005,-48.749
3135,-19.8005,-49.049
3136,-19.8005,-48.849
3137,-19.8005,-49.249
3138,-19.8005,-48.449
3139,-19.8005,-48.549
3140,-19.8005,-48.649
3141,-19.8005,-48.349
3142,-19.8005,-48.249
3143,-19.8005,-48.149
3144,-19.8005,-47.949
3145,-19.8005,-47.849
3146,-19.8005,-47.649
3147,-19.8005,-48.049
3148,-19.8005,-47.749
3149,-19.8005,-47.349
3150,-19.8005,-47.149
3151,-19.8005,-47.449
3152,-19.8005,-47.249
3153,-19.8005,-47.549
3154,-19.8005,-47.049
3155,-19.8005,-46.849
3156,-19.8005,-46.949
3157,-19.8005,-46.549
3158,-19.8005,-46.749
3159,-19.8005,-46.649
3160,-19.8005,-46.249
3161,-19.8005,-46.149
3162,-19.8005,-46.449
3163,-19.8005,-46.349
3164,-19.8005,-45.949
3165,-19.8005,-46.049
3166,-19.8005,-45.549
3167,-19.8005,-45.249
3168,-19.8005,-45.649
3169,-19.8005,-45.349
3170,-19.8005,-45.749
3171,-19.8005,-45.849
3172,-19.8005,-45.449
3173,-19.8005,-44.749
3174,-19.8005,-45.049
3175,-19.8005,-44.849
3176,-19.8005,-45.149
3177,-19.8005,-44.949
3178,-19.8005,-44.549
3179,-19.8005,-44.649
3180,-19.8005,-44.349
3181,-19.8005,-44.249
3182,-19.8005,-44.149
3183,-19.8005,-44.449
3184,-19.8005,-44.049
3185,-19.8005,-43.649
3186,-19.8005,-43.949
3187,-19.8005,-43.849
3188,-19.8005,-43.749
3189,-19.8005,-43.149
3190,-19.8005,-43.249
3191,-19.8005,-43.449
3192,-19.8005,-43.349
3193,-19.8005,-43.549
3194,-19.8005,-43.049
3195,-19.8005,-42.549
3196,-19.8005,-42.949
3197,-19.8005,-42.649
3198,-19.8005,-42.849
3199,-19.8005,-42.749
3200,-19.8005,-42.049
3201,-19.8005,-42.249
3202,-19.8005,-42.449
3203,-19.8005,-42.349
3204,-19.8005,-42.149
3205,-19.8005,-41.549
3206,-19.8005,-41.849
3207,-19.8005,-41.449
3208,-19.8005,-41.749
3209,-19.8005,-41.649
3210,-19.8005,-41.949
3211,-19.8005,-41.149
3212,-19.8005,-41.349
3213,-19.7005,-50.949
3214,-19.7005,-51.049
3215,-19.8005,-41.249
3216,-19.7005,-50.849
3217,-19.7005,-50.549
3218,-19.7005,-50.749
3219,-19.7005,-50.449
3220,-19.7005,-50.649
3221,-19.7005,-50.349
3222,-19.7005,-50.249
3223,-19.7005,-49.749
3224,-19.7005,-50.149
3225,-19.7005,-49.949
3226,-19.7005,-49.649
3227,-19.7005,-49.849
3228,-19.7005,-49.549
3229,-19.7005,-50.049
3230,-19.7005,-48.949
3231,-19.7005,-49.049
3232,-19.7005,-49.349
3233,-19.7005,-49.149
3234,-19.7005,-49.249
3235,-19.7005,-49.449
3236,-19.7005,-48.249
3237,-19.7005,-48.749
3238,-19.7005,-48.549
3239,-19.7005,-48.449
3240,-19.7005,-48.649
3241,-19.7005,-48.349
3242,-19.7005,-48.849
3243,-19.7005,-47.949
3244,-19.7005,-48.049
3245,-19.7005,-47.849
3246,-19.7005,-47.749
3247,-19.7005,-48.149
3248,-19.7005,-47.149
3249,-19.7005,-47.549
3250,-19.7005,-47.249
3251,-19.7005,-47.649
3252,-19.7005,-47.449
3253,-19.7005,-47.349
3254,-19.7005,-46.949
3255,-19.7005,-46.649
3256,-19.7005,-46.849
3257,-19.7005,-47.049
3258,-19.7005,-46.749
3259,-19.7005,-46.449
3260,-19.7005,-46.549
3261,-19.7005,-46.149
3262,-19.7005,-46.249
3263,-19.7005,-46.349
3264,-19.7005,-45.549
3265,-19.7005,-45.949
3266,-19.7005,-45.849
3267,-19.7005,-45.749
3268,-19.7005,-45.649
3269,-19.7005,-46.049
3270,-19.7005,-45.449
3271,-19.7005,-45.149
3272,-19.7005,-45.349
3273,-19.7005,-45.049
3274,-19.7005,-45.249
3275,-19.7005,-44.749
3276,-19.7005,-44.549
3277,-19.7005,-44.849
3278,-19.7005,-44.949
3279,-19.7005,-44.649
3280,-19.7005,-44.249
3281,-19.7005,-43.849
3282,-19.7005,-43.949
3283,-19.7005,-44.449
3284,-19.7005,-44.149
3285,-19.7005,-44.049
3286,-19.7005,-44.349
3287,-19.7005,-43.549
3288,-19.7005,-43.449
3289,-19.7005,-43.649
3290,-19.7005,-43.349
3291,-19.7005,-43.749
3292,-19.7005,-43.149
3293,-19.7005,-42.949
3294,-19.7005,-43.049
3295,-19.7005,-42.849
3296,-19.7005,-43.249
3297,-19.7005,-42.649
3298,-19.7005,-42.549
3299,-19.7005,-42.749
3300,-19.7005,-42.449
3301,-19.7005,-42.349
3302,-19.7005,-41.749
3303,-19.7005,-42.249
3304,-19.7005,-41.849
3305,-19.7005,-42.049
3306,-19.7005,-42.149
3307,-19.7005,-41.949
3308,-19.7005,-41.449
3309,-19.7005,-41.549
3310,-19.7005,-41.649
3311,-19.7005,-41.349
3312,-19.7005,-41.249
3313,-19.6005,-50.849
3314,-19.6005,-51.049
3315,-19.6005,-50.949
3316,-19.6005,-50.749
3317,-19.6005,-50.649
3318,-19.7005,-41.149
3319,-19.6005,-50.549
3320,-19.6005,-49.949
3321,-19.6005,-50.249
3322,-19.6005,-50.449
3323,-19.6005,-50.149
3324,-19.6005,-50.349
3325,-19.6005,-50.049
3326,-19.6005,-49.849
3327,-19.6005,-49.649
3328,-19.6005,-49.549
3329,-19.6005,-49.449
3330,-19.6005,-49.349
3331,-19.6005,-49.749
3332,-19.6005,-48.849
3333,-19.6005,-49.249
3334,-19.6005,-49.149
3335,-19.6005,-48.949
3336,-19.6005,-49.049
3337,-19.6005,-48.549
3338,-19.6005,-48.749
3339,-19.6005,-48.449
3340,-19.6005,-48.349
3341,-19.6005,-48.649
3342,-19.6005,-48.249
3343,-19.6005,-48.049
3344,-19.6005,-47.749
3345,-19.6005,-47.949
3346,-19.6005,-48.149
3347,-19.6005,-47.849
3348,-19.6005,-47.249
3349,-19.6005,-47.449
3350,-19.6005,-47.649
3351,-19.6005,-47.349
3352,-19.6005,-47.549
3353,-19.6005,-46.749
3354,-19.6005,-47.149
3355,-19.6005,-47.049
3356,-19.6005,-46.949
3357,-19.6005,-46.849
3358,-19.6005,-46.649
3359,-19.6005,-46.349
3360,-19.6005,-46.449
3361,-19.6005,-46.549
3362,-19.6005,-46.249
3363,-19.6005,-46.149
3364,-19.6005,-46.049
3365,-19.6005,-45.949
3366,-19.6005,-45.849
3367,-19.6005,-45.749
3368,-19.6005,-45.649
3369,-19.6005,-45.549
3370,-19.6005,-45.149
3371,-19.6005,-45.049
3372,-19.6005,-45.449
3373,-19.6005,-45.249
3374,-19.6005,-45.349
3375,-19.6005,-44.749
3376,-19.6005,-44.549
3377,-19.6005,-44.649
3378,-19.6005,-44.849
3379,-19.6005,-44.949
3380,-19.6005,-44.449
3381,-19.6005,-44.049
3382,-19.6005,-44.349
3383,-19.6005,-43.949
3384,-19.6005,-44.149
3385,-19.6005,-44.249
3386,-19.6005,-43.349
3387,-19.6005,-43.749
3388,-19.6005,-43.849
3389,-19.6005,-43.649
3390,-19.6005,-43.449
3391,-19.6005,-43.549
3392,-19.6005,-42.649
3393,-19.6005,-42.949
3394,-19.6005,-42.749
3395,-19.6005,-43.249
3396,-19.6005,-43.149
3397,-19.6005,-43.049
3398,-19.6005,-42.849
3399,-19.6005,-42.249
3400,-19.6005,-42.349
3401,-19.6005,-42.449
3402,-19.6005,-42.549
3403,-19.6005,-42.049
3404,-19.6005,-41.949
3405,-19.6005,-41.849
3406,-19.6005,-42.149
3407,-19.6005,-41.749
3408,-19.6005,-41.649
3409,-19.6005,-41.449
3410,-19.6005,-41.549
3411,-19.6005,-41.149
3412,-19.6005,-41.349
3413,-19.6005,-41.249
3414,-19.5005,-50.849
3415,-19.5005,-50.549
3416,-19.5005,-50.449
3417,-19.5005,-50.949
3418,-19.5005,-50.749
3419,-19.6005,-41.049
3420,-19.5005,-50.649
3421,-19.5005,-50.349
3422,-19.5005,-50.249
3423,-19.5005,-50.049
3424,-19.5005,-50.149
3425,-19.5005,-49.849
3426,-19.5005,-49.949
3427,-19.5005,-49.749
3428,-19.5005,-49.349
3429,-19.5005,-49.249
3430,-19.5005,-49.649
3431,-19.5005,-49.549
3432,-19.5005,-49.449
3433,-19.5005,-49.149
3434,-19.5005,-49.049
3435,-19.5005,-48.849
3436,-19.5005,-48.649
3437,-19.5005,-48.949
3438,-19.5005,-48.749
3439,-19.5005,-48.549
3440,-19.5005,-48.449
3441,-19.5005,-48.249
3442,-19.5005,-47.949
3443,-19.5005,-48.049
3444,-19.5005,-48.349
3445,-19.5005,-48.149
3446,-19.5005,-47.449
3447,-19.5005,-47.649
3448,-19.5005,-47.749
3449,-19.5005,-47.849
3450,-19.5005,-47.549
3451,-19.5005,-46.949
3452,-19.5005,-47.149
3453,-19.5005,-46.849
3454,-19.5005,-47.249
3455,-19.5005,-47.349
3456,-19.5005,-47.049
3457,-19.5005,-46.749
3458,-19.5005,-46.649
3459,-19.5005,-46.449
3460,-19.5005,-46.549
3461,-19.5005,-46.349
3462,-19.5005,-46.249
3463,-19.5005,-45.749
3464,-19.5005,-45.849
3465,-19.5005,-45.949
3466,-19.5005,-46.049
3467,-19.5005,-46.149
3468,-19.5005,-45.649
3469,-19.5005,-45.249
3470,-19.5005,-45.349
3471,-19.5005,-45.549
3472,-19.5005,-45.449
3473,-19.5005,-44.949
3474,-19.5005,-44.749
3475,-19.5005,-44.849
3476,-19.5005,-45.049
3477,-19.5005,-45.149
3478,-19.5005,-44.349
3479,-19.5005,-44.649
3480,-19.5005,-44.449
3481,-19.5005,-44.549
3482,-19.5005,-44.149
3483,-19.5005,-44.249
3484,-19.5005,-44.049
3485,-19.5005,-43.649
3486,-19.5005,-43.949
3487,-19.5005,-43.749
3488,-19.5005,-43.549
3489,-19.5005,-43.849
3490,-19.5005,-43.049
3491,-19.5005,-43.349
3492,-19.5005,-43.149
3493,-19.5005,-43.249
3494,-19.5005,-43.449
3495,-19.5005,-42.649
3496,-19.5005,-42.849
3497,-19.5005,-42.549
3498,-19.5005,-42.449
3499,-19.5005,-42.949
3500,-19.5005,-42.749
3501,-19.5005,-42.249
3502,-19.5005,-42.349
3503,-19.5005,-41.949
3504,-19.5005,-42.049
3505,-19.5005,-42.149
3506,-19.5005,-41.249
3507,-19.5005,-41.449
3508,-19.5005,-41.849
3509,-19.5005,-41.649
3510,-19.5005,-41.549
3511,-19.5005,-41.749
3512,-19.5005,-41.349
3513,-19.4005,-50.849
3514,-19.5005,-41.049
3515,-19.5005,-41.149
3516,-19.5005,-40.949
3517,-19.4005,-50.549
3518,-19.4005,-50.649
3519,-19.4005,-50.449
3520,-19.4005,-50.749
3521,-19.4005,-50.349
3522,-19.4005,-49.849
3523,-19.4005,-50.249
3524,-19.4005,-50.149
3525,-19.4005,-50.049
3526,-19.4005,-49.949
3527,-19.4005,-49.749
3528,-19.4005,-49.649
3529,-19.4005,-49.549
3530,-19.4005,-49.349
3531,-19.4005,-49.449
3532,-19.4005,-49.249
3533,-19.4005,-49.049
3534,-19.4005,-48.749
3535,-19.4005,-48.849
3536,-19.4005,-48.949
3537,-19.4005,-49.149
3538,-19.4005,-48.649
3539,-19.4005,-48.049
3540,-19.4005,-48.449
3541,-19.4005,-48.149
3542,-19.4005,-48.249
3543,-19.4005,-48.349
3544,-19.4005,-48.549
3545,-19.4005,-47.949
3546,-19.4005,-47.649
3547,-19.4005,-47.749
3548,-19.4005,-47.849
3549,-19.4005,-47.549
3550,-19.4005,-47.249
3551,-19.4005,-47.149
3552,-19.4005,-47.349
3553,-19.4005,-47.449
3554,-19.4005,-47.049
3555,-19.4005,-46.849
3556,-19.4005,-46.749
3557,-19.4005,-46.649
3558,-19.4005,-46.549
3559,-19.4005,-46.949
3560,-19.4005,-46.149
3561,-19.4005,-46.349
3562,-19.4005,-46.049
3563,-19.4005,-46.249
3564,-19.4005,-46.449
3565,-19.4005,-45.649
3566,-19.4005,-45.449
3567,-19.4005,-45.349
3568,-19.4005,-45.849
3569,-19.4005,-45.549
3570,-19.4005,-45.749
3571,-19.4005,-45.949
3572,-19.4005,-44.849
3573,-19.4005,-44.749
3574,-19.4005,-45.149
3575,-19.4005,-45.049
3576,-19.4005,-44.949
3577,-19.4005,-45.249
3578,-19.4005,-44.349
3579,-19.4005,-44.249
3580,-19.4005,-44.449
3581,-19.4005,-44.549
3582,-19.4005,-44.649
3583,-19.4005,-43.649
3584,-19.4005,-43.849
3585,-19.4005,-43.749
3586,-19.4005,-44.149
3587,-19.4005,-44.049
3588,-19.4005,-43.949
3589,-19.4005,-43.249
3590,-19.4005,-43.349
3591,-19.4005,-43.149
3592,-19.4005,-43.549
3593,-19.4005,-43.449
3594,-19.4005,-42.749
3595,-19.4005,-42.949
3596,-19.4005,-42.849
3597,-19.4005,-43.049
3598,-19.4005,-42.649
3599,-19.4005,-42.549
3600,-19.4005,-42.349
3601,-19.4005,-42.249
3602,-19.4005,-42.449
3603,-19.4005,-42.149
3604,-19.4005,-42.049
3605,-19.4005,-41.849
3606,-19.4005,-41.749
3607,-19.4005,-41.949
3608,-19.4005,-41.549
3609,-19.4005,-41.149
3610,-19.4005,-41.349
3611,-19.4005,-41.449
3612,-19.4005,-41.249
3613,-19.4005,-41.649
3614,-19.3005,-50.749
3615,-19.4005,-40.949
3616,-19.3005,-50.849
3617,-19.4005,-41.049
3618,-19.3005,-50.649
3619,-19.3005,-50.549
3620,-19.3005,-50.449
3621,-19.3005,-50.349
3622,-19.3005,-50.149
3623,-19.3005,-50.049
3624,-19.3005,-50.249
3625,-19.3005,-49.849
3626,-19.3005,-49.549
3627,-19.3005,-49.649
3628,-19.3005,-49.749
3629,-19.3005,-49.949
3630,-19.3005,-49.049
3631,-19.3005,-49.149
3632,-19.3005,-49.449
3633,-19.3005,-48.949
3634,-19.3005,-48.849
3635,-19.3005,-49.349
3636,-19.3005,-49.249
3637,-19.3005,-48.349
3638,-19.3005,-48.649
3639,-19.3005,-48.749
3640,-19.3005,-48.549
3641,-19.3005,-48.249
3642,-19.3005,-48.449
3643,-19.3005,-47.749
3644,-19.3005,-48.149
3645,-19.3005,-47.849
3646,-19.3005,-47.549
3647,-19.3005,-47.649
3648,-19.3005,-48.049
3649,-19.3005,-47.949
3650,-19.3005,-47.449
3651,-19.3005,-47.349
3652,-19.3005,-47.149
3653,-19.3005,-46.949
3654,-19.3005,-47.049
3655,-19.3005,-47.249
3656,-19.3005,-46.549
3657,-19.3005,-46.749
3658,-19.3005,-46.649
3659,-19.3005,-46.449
3660,-19.3005,-46.349
3661,-19.3005,-46.849
3662,-19.3005,-45.849
3663,-19.3005,-46.049
3664,-19.3005,-45.949
3665,-19.3005,-46.249
3666,-19.3005,-45.749
3667,-19.3005,-46.149
3668,-19.3005,-45.049
3669,-19.3005,-45.549
3670,-19.3005,-45.649
3671,-19.3005,-45.249
3672,-19.3005,-45.349
3673,-19.3005,-45.449
3674,-19.3005,-45.149
3675,-19.3005,-44.749
3676,-19.3005,-44.549
3677,-19.3005,-44.449
3678,-19.3005,-44.849
3679,-19.3005,-44.649
3680,-19.3005,-44.949
3681,-19.3005,-43.849
3682,-19.3005,-44.149
3683,-19.3005,-44.249
3684,-19.3005,-44.049
3685,-19.3005,-43.949
3686,-19.3005,-44.349
3687,-19.3005,-43.749
3688,-19.3005,-43.549
3689,-19.3005,-43.649
3690,-19.3005,-43.349
3691,-19.3005,-43.449
3692,-19.3005,-43.249
3693,-19.3005,-43.049
3694,-19.3005,-43.149
3695,-19.3005,-42.849
3696,-19.3005,-42.949
3697,-19.3005,-42.749
3698,-19.3005,-42.649
3699,-19.3005,-42.449
3700,-19.3005,-42.549
3701,-19.3005,-42.349
3702,-19.3005,-42.149
3703,-19.3005,-41.949
3704,-19.3005,-42.049
3705,-19.3005,-41.849
3706,-19.3005,-42.249
3707,-19.3005,-41.349
3708,-19.3005,-41.449
3709,-19.3005,-41.749
3710,-19.3005,-41.549
3711,-19.3005,-41.649
3712,-19.3005,-41.249
3713,-19.3005,-40.949
3714,-19.2005,-50.749
3715,-19.3005,-41.049
3716,-19.3005,-41.149
3717,-19.2005,-50.249
3718,-19.2005,-50.349
3719,-19.2005,-50.149
3720,-19.2005,-50.649
3721,-19.2005,-50.449
3722,-19.2005,-50.549
3723,-19.2005,-49.649
3724,-19.2005,-49.949
3725,-19.2005,-49.749
3726,-19.2005,-49.849
3727,-19.2005,-50.049
3728,-19.2005,-49.349
3729,-19.2005,-49.149
3730,-19.2005,-49.549
3731,-19.2005,-49.449
3732,-19.2005,-49.249
3733,-19.2005,-49.049
3734,-19.2005,-48.549
3735,-19.2005,-48.849
3736,-19.2005,-48.749
3737,-19.2005,-48.949
3738,-19.2005,-48.649
3739,-19.2005,-48.349
3740,-19.2005,-48.149
3741,-19.2005,-48.249
3742,-19.2005,-48.449
3743,-19.2005,-48.049
3744,-19.2005,-47.649
3745,-19.2005,-47.949
3746,-19.2005,-47.849
3747,-19.2005,-47.549
3748,-19.2005,-47.749
3749,-19.2005,-47.349
3750,-19.2005,-47.149
3751,-19.2005,-47.049
3752,-19.2005,-47.249
3753,-19.2005,-46.949
3754,-19.2005,-47.449
3755,-19.2005,-46.349
3756,-19.2005,-46.649
3757,-19.2005,-46.749
3758,-19.2005,-46.849
3759,-19.2005,-46.549
3760,-19.2005,-46.449
3761,-19.2005,-45.849
3762,-19.2005,-46.149
3763,-19.2005,-45.949
3764,-19.2005,-46.049
3765,-19.2005,-46.249
3766,-19.2005,-45.549
3767,-19.2005,-45.749
3768,-19.2005,-45.349
3769,-19.2005,-45.649
3770,-19.2005,-45.249
3771,-19.2005,-45.449
3772,-19.2005,-44.749
3773,-19.2005,-45.049
3774,-19.2005,-44.949
3775,-19.2005,-44.849
3776,-19.2005,-45.149
3777,-19.2005,-44.549
3778,-19.2005,-44.149
3779,-19.2005,-44.449
3780,-19.2005,-44.349
3781,-19.2005,-44.649
3782,-19.2005,-44.249
3783,-19.2005,-43.449
3784,-19.2005,-43.549
3785,-19.2005,-43.749
3786,-19.2005,-44.049
3787,-19.2005,-43.949
3788,-19.2005,-43.849
3789,-19.2005,-43.649
3790,-19.2005,-43.149
3791,-19.2005,-43.049
3792,-19.2005,-42.849
3793,-19.2005,-42.949
3794,-19.2005,-43.349
3795,-19.2005,-43.249
3796,-19.2005,-42.449
3797,-19.2005,-42.649
3798,-19.2005,-42.549
3799,-19.2005,-42.749
3800,-19.2005,-42.349
3801,-19.2005,-41.949
3802,-19.2005,-42.049
3803,-19.2005,-41.649
3804,-19.2005,-42.249
3805,-19.2005,-42.149
3806,-19.2005,-41.749
3807,-19.2005,-41.849
3808,-19.2005,-41.349
3809,-19.2005,-41.449
3810,-19.2005,-41.249
3811,-19.2005,-41.049
3812,-19.2005,-41.549
3813,-19.2005,-41.149
3814,-19.1005,-50.549
3815,-19.1005,-50.649
3816,-19.2005,-40.949
3817,-19.1005,-50.449
3818,-19.1005,-50.349
3819,-19.1005,-50.049
3820,-19.1005,-50.249
3821,-19.1005,-49.849
3822,-19.1005,-50.149
3823,-19.1005,-49.949
3824,-19.1005,-49.549
3825,-19.1005,-49.749
3826,-19.1005,-49.249
3827,-19.1005,-49.349
3828,-19.1005,-49.649
3829,-19.1005,-49.449
3830,-19.1005,-48.949
3831,-19.1005,-49.149
3832,-19.1005,-48.849
3833,-19.1005,-49.049
3834,-19.1005,-48.349
3835,-19.1005,-48.249
3836,-19.1005,-48.549
3837,-19.1005,-48.449
3838,-19.1005,-48.749
3839,-19.1005,-48.649
3840,-19.1005,-47.849
3841,-19.1005,-48.149
3842,-19.1005,-47.949
3843,-19.1005,-47.749
3844,-19.1005,-47.649
3845,-19.1005,-48.049
3846,-19.1005,-47.249
3847,-19.1005,-47.349
3848,-19.1005,-47.149
3849,-19.1005,-46.949
3850,-19.1005,-47.449
3851,-19.1005,-47.049
3852,-19.1005,-47.549
3853,-19.1005,-46.549
3854,-19.1005,-46.649
3855,-19.1005,-46.749
3856,-19.1005,-46.849
3857,-19.1005,-46.449
3858,-19.1005,-45.949
3859,-19.1005,-46.349
3860,-19.1005,-46.149
3861,-19.1005,-46.249
3862,-19.1005,-46.049
3863,-19.1005,-45.449
3864,-19.1005,-45.549
3865,-19.1005,-45.649
3866,-19.1005,-45.849
3867,-19.1005,-45.749
3868,-19.1005,-45.149
3869,-19.1005,-45.049
3870,-19.1005,-45.349
3871,-19.1005,-44.949
3872,-19.1005,-45.249
3873,-19.1005,-44.749
3874,-19.1005,-44.549
3875,-19.1005,-44.449
3876,-19.1005,-44.849
3877,-19.1005,-44.649
3878,-19.1005,-44.249
3879,-19.1005,-44.349
3880,-19.1005,-44.149
3881,-19.1005,-43.949
3882,-19.1005,-43.749
3883,-19.1005,-43.649
3884,-19.1005,-43.849
3885,-19.1005,-44.049
3886,-19.1005,-43.549
3887,-19.1005,-43.449
3888,-19.1005,-43.149
3889,-19.1005,-43.049
3890,-19.1005,-43.249
3891,-19.1005,-43.349
3892,-19.1005,-42.849
3893,-19.1005,-42.949
3894,-19.1005,-42.349
3895,-19.1005,-42.249
3896,-19.1005,-42.449
3897,-19.1005,-42.549
3898,-19.1005,-42.649
3899,-19.1005,-42.749
3900,-19.1005,-41.849
3901,-19.1005,-41.749
3902,-19.1005,-42.149
3903,-19.1005,-42.049
3904,-19.1005,-41.949
3905,-19.1005,-41.649
3906,-19.1005,-41.449
3907,-19.1005,-41.549
3908,-19.1005,-41.249
3909,-19.1005,-41.149
3910,-19.1005,-41.349
3911,-19.1005,-41.049
3912,-19.0005,-50.449
3913,-19.0005,-50.349
3914,-19.1005,-40.949
3915,-19.0005,-50.549
3916,-19.0005,-50.049
3917,-19.0005,-50.249
3918,-19.0005,-50.149
3919,-19.0005,-49.849
3920,-19.0005,-49.949
3921,-19.0005,-49.449
3922,-19.0005,-49.649
3923,-19.0005,-49.549
3924,-19.0005,-49.249
3925,-19.0005,-49.349
3926,-19.0005,-49.749
3927,-19.0005,-48.749
3928,-19.0005,-49.049
3929,-19.0005,-48.949
3930,-19.0005,-48.849
3931,-19.0005,-48.649
3932,-19.0005,-49.149
3933,-19.0005,-48.349
3934,-19.0005,-48.549
3935,-19.0005,-48.149
3936,-19.0005,-48.449
3937,-19.0005,-48.249
3938,-19.0005,-47.849
3939,-19.0005,-48.049
3940,-19.0005,-47.949
3941,-19.0005,-47.749
3942,-19.0005,-47.649
3943,-19.0005,-47.349
3944,-19.0005,-47.449
3945,-19.0005,-47.249
3946,-19.0005,-47.549
3947,-19.0005,-47.049
3948,-19.0005,-46.749
3949,-19.0005,-46.949
3950,-19.0005,-47.149
3951,-19.0005,-46.849
3952,-19.0005,-46.349
3953,-19.0005,-46.649
3954,-19.0005,-46.449
3955,-19.0005,-46.249
3956,-19.0005,-46.549
3957,-19.0005,-46.049
3958,-19.0005,-46.149
3959,-19.0005,-45.949
3960,-19.0005,-45.749
3961,-19.0005,-45.849
3962,-19.0005,-45.249
3963,-19.0005,-45.549
3964,-19.0005,-45.449
3965,-19.0005,-45.349
3966,-19.0005,-45.149
3967,-19.0005,-45.649
3968,-19.0005,-44.849
3969,-19.0005,-44.949
3970,-19.0005,-45.049
3971,-19.0005,-44.749
3972,-19.0005,-44.649
3973,-19.0005,-44.449
3974,-19.0005,-44.149
3975,-19.0005,-44.349
3976,-19.0005,-44.249
3977,-19.0005,-44.549
3978,-19.0005,-44.049
3979,-19.0005,-43.949
3980,-19.0005,-43.649
3981,-19.0005,-43.549
3982,-19.0005,-43.749
3983,-19.0005,-43.849
3984,-19.0005,-43.449
3985,-19.0005,-43.049
3986,-19.0005,-43.249
3987,-19.0005,-43.349
3988,-19.0005,-43.149
3989,-19.0005,-42.949
3990,-19.0005,-42.749
3991,-19.0005,-42.849
3992,-19.0005,-42.649
3993,-19.0005,-42.549
3994,-19.0005,-42.049
3995,-19.0005,-42.349
3996,-19.0005,-42.449
3997,-19.0005,-42.249
3998,-19.0005,-42.149
3999,-19.0005,-41.949
4000,-21.8005,-42.749
4001,-21.8005,-42.649
4002,-21.8005,-42.549
4003,-21.8005,-42.949
4004,-21.8005,-43.049
4005,-21.8005,-42.849
4006,-21.7005,-46.649
4007,-21.8005,-42.349
4008,-21.8005,-42.449
4009,-21.7005,-46.449
4010,-21.7005,-46.549
4011,-21.7005,-45.949
4012,-21.7005,-46.049
4013,-21.7005,-46.149
4014,-21.7005,-46.349
4015,-21.7005,-46.249
4016,-21.7005,-45.749
4017,-21.7005,-45.349
4018,-21.7005,-45.849
4019,-21.7005,-45.649
4020,-21.7005,-45.549
4021,-21.7005,-45.449
4022,-21.7005,-45.049
4023,-21.7005,-45.149
4024,-21.7005,-44.849
4025,-21.7005,-45.249
4026,-21.7005,-44.949
4027,-21.7005,-44.349
4028,-21.7005,-44.549
4029,-21.7005,-44.449
4030,-21.7005,-44.649
4031,-21.7005,-44.249
4032,-21.7005,-44.749
4033,-21.7005,-43.849
4034,-21.7005,-44.049
4035,-21.7005,-43.749
4036,-21.7005,-43.949
4037,-21.7005,-44.149
4038,-21.7005,-43.449
4039,-21.7005,-43.549
4040,-21.7005,-43.249
4041,-21.7005,-43.349
4042,-21.7005,-43.649
4043,-21.7005,-43.049
4044,-21.7005,-42.949
4045,-21.7005,-43.149
4046,-21.7005,-42.849
4047,-21.7005,-42.749
4048,-21.7005,-42.449
4049,-21.7005,-42.349
4050,-21.7005,-42.249
4051,-21.7005,-42.549
4052,-21.7005,-42.649
4053,-21.6005,-46.549
4054,-21.6005,-46.249
4055,-21.6005,-46.449
4056,-21.6005,-46.349
4057,-21.6005,-46.049
4058,-21.6005,-46.149
4059,-21.6005,-45.649
4060,-21.6005,-45.549
4061,-21.6005,-45.749
4062,-21.6005,-45.849
4063,-21.6005,-45.949
